t,unit,output
500,1,-0.0164052
500,2,-0.0157488
500,3,-0.02467
500,4,-0.0232936
500,5,-0.022115
500,6,-0.0210984
500,7,-0.0202139
500,8,-0.0194359
500,9,-0.0187433
500,10,-0.0181185
500,11,-0.0175467
500,12,-0.0170163
500,13,-0.0165174
500,14,-0.0160423
500,15,-0.0155851
500,16,-0.0151409
500,17,-0.0147063
500,18,-0.023249
500,19,-0.0227716
500,20,-0.0222606
501,1,-0.0217283
501,2,-0.0211847
501,3,-0.0187558
501,4,-0.0191684
501,5,-0.0194362
501,6,-0.0195874
501,7,-0.0196443
501,8,-0.0196254
501,9,-0.0195452
501,10,-0.0194155
501,11,-0.0192456
501,12,-0.0190429
501,13,-0.0188133
501,14,-0.0185614
501,15,-0.0182908
501,16,-0.0180045
501,17,-0.0177046
501,18,-0.0262409
501,19,-0.0259256
501,20,-0.0255924
502,1,-0.0252411
502,2,-0.0248723
502,3,-0.0148816
502,4,-0.0152713
502,5,-0.0156499
502,6,-0.0160079
502,7,-0.0163385
502,8,-0.0166373
502,9,-0.0169016
502,10,-0.0171302
502,11,-0.0173225
502,12,-0.0174789
502,13,-0.0176002
502,14,-0.0176876
502,15,-0.0177424
502,16,-0.0177662
502,17,-0.0177606
502,18,-0.0053961
502,19,-0.00726241
502,20,-0.00892877
503,1,-0.0104117
503,2,-0.0117263
503,3,-0.00108915
503,4,-0.00237844
503,5,-0.00358494
503,6,-0.00471429
503,7,-0.00577104
503,8,-0.00675888
503,9,-0.00768095
503,10,-0.00853997
503,11,-0.00933838
503,12,-0.0100784
503,13,-0.0107622
503,14,-0.0113918
503,15,-0.0119691
503,16,-0.0124961
503,17,-0.0129747
503,18,-0.015402
503,19,-0.0146621
503,20,-0.0141408
504,1,-0.0138018
504,2,-0.0136131
504,3,-0.0220822
504,4,-0.0202909
504,5,-0.0187722
504,6,-0.0174942
504,7,-0.0164285
504,8,-0.0155494
504,9,-0.0148341
504,10,-0.0142619
504,11,-0.0138143
504,12,-0.0134747
504,13,-0.0132281
504,14,-0.0130612
504,15,-0.0129619
504,16,-0.0129195
504,17,-0.0129246
504,18,-0.00387279
504,19,-0.00485363
504,20,-0.00569792
505,1,-0.00643464
