t,unit,output
500,1,0.000664722
500,2,-0.00870701
500,3,-0.0148066
500,4,-0.014115
500,5,-0.0222232
500,6,-0.0176415
500,7,-0.0185852
500,8,-0.0226442
500,9,-0.0173088
500,10,-0.0115629
500,11,-0.00882014
500,12,-0.00630917
500,13,-0.0133399
500,14,-0.0147081
500,15,-0.0223564
500,16,-0.0144311
500,17,-0.0120285
500,18,-0.0116325
500,19,-0.00636691
500,20,0.00192389
501,1,-0.00426244
501,2,-0.0149805
501,3,-0.0204533
501,4,-0.0164412
501,5,-0.0273103
501,6,-0.0183788
501,7,-0.0199173
501,8,-0.0260111
501,9,-0.0173398
501,10,-0.00960163
501,11,-0.00717733
501,12,-0.00480489
501,13,-0.0165068
501,14,-0.0176089
501,15,-0.0282083
501,16,-0.0143553
501,17,-0.0114396
501,18,-0.0114896
501,19,-0.00409209
501,20,0.00712411
502,1,0.000502278
502,2,-0.00949348
502,3,-0.0156536
502,4,-0.0141267
502,5,-0.0233396
502,6,-0.0177069
502,7,-0.0190372
502,8,-0.0240715
502,9,-0.0180074
502,10,-0.0117317
502,11,-0.00906953
502,12,-0.0065528
502,13,-0.0150882
502,14,-0.016548
502,15,-0.0253551
502,16,-0.015709
502,17,-0.0130009
502,18,-0.0126091
502,19,-0.00647967
502,20,0.00307174
503,1,-0.00381619
503,2,-0.0154557
503,3,-0.0213812
503,4,-0.0170073
503,5,-0.0286303
503,6,-0.0189988
503,7,-0.0206089
503,8,-0.0272475
503,9,-0.0180436
503,10,-0.00979069
503,11,-0.00725157
503,12,-0.00479279
503,13,-0.0175436
503,14,-0.0189375
503,15,-0.0305629
503,16,-0.0157672
503,17,-0.0125873
503,18,-0.0125929
503,19,-0.00456608
503,20,0.00763021
504,1,-0.000654598
504,2,-0.0132213
504,3,-0.0203032
504,4,-0.0171509
504,5,-0.0286969
504,6,-0.0201581
504,7,-0.0215726
504,8,-0.0279249
504,9,-0.0193654
504,10,-0.0111346
504,11,-0.00809695
504,12,-0.00528355
504,13,-0.0171608
504,14,-0.0189528
504,15,-0.0305161
504,16,-0.0170949
504,17,-0.0137439
504,18,-0.0134455
504,19,-0.00556893
504,20,0.00655113
505,1,0.00277182
505,2,-0.00426236
505,3,-0.0098533
505,4,-0.0106247
505,5,-0.0179155
505,6,-0.0159939
505,7,-0.0175332
505,8,-0.021522
505,9,-0.0184788
505,10,-0.014305
505,11,-0.01181
505,12,-0.00931315
505,13,-0.0141531
505,14,-0.0155459
505,15,-0.0220066
505,16,-0.0169961
505,17,-0.0151164
505,18,-0.0146832
505,19,-0.0102131
505,20,-0.00288477
506,1,-0.00256869
506,2,-0.00466253
506,3,-0.00679983
506,4,-0.00712786
506,5,-0.0112483
506,6,-0.0109572
506,7,-0.0125485
506,8,-0.0154001
506,9,-0.0146167
506,10,-0.013057
506,11,-0.0120389
506,12,-0.0107039
506,13,-0.0130044
506,14,-0.0135957
506,15,-0.0170175
506,16,-0.0147435
506,17,-0.0140618
506,18,-0.0142229
506,19,-0.0118132
506,20,-0.00762975
507,1,-0.0121104
507,2,-0.0198426
507,3,-0.0221558
507,4,-0.0160833
507,5,-0.0243749
507,6,-0.0146615
507,7,-0.015736
507,8,-0.0211696
507,9,-0.0131219
507,10,-0.00680409
507,11,-0.00584401
507,12,-0.00482391
507,13,-0.0164618
507,14,-0.0173169
507,15,-0.0266974
507,16,-0.0132837
507,17,-0.0111134
507,18,-0.0119196
507,19,-0.00563
507,20,0.00391035
508,1,-0.00512308
508,2,-0.0171805
508,3,-0.0231682
508,4,-0.019142
508,5,-0.0286834
508,6,-0.0194034
508,7,-0.0197674
508,8,-0.0248445
508,9,-0.0162068
508,10,-0.00837113
508,11,-0.0058113
508,12,-0.00368166
508,13,-0.0152847
508,14,-0.0170919
508,15,-0.0277416
508,16,-0.0149032
508,17,-0.0118634
508,18,-0.011878
508,19,-0.00489956
508,20,0.00582591
509,1,0.00241612
509,2,-0.00341973
509,3,-0.00867986
509,4,-0.010636
509,5,-0.0158479
509,6,-0.0155176
509,7,-0.0163392
509,8,-0.018652
509,9,-0.0168416
509,10,-0.0136742
509,11,-0.0112209
509,12,-0.00891368
509,13,-0.0113632
509,14,-0.0126281
509,15,-0.0170952
509,16,-0.0148948
509,17,-0.0135289
509,18,-0.0131009
509,19,-0.0101033
509,20,-0.00496805
510,1,-0.00610322
510,2,-0.0102874
510,3,-0.0126238
510,4,-0.0107994
510,5,-0.0167175
510,6,-0.012952
510,7,-0.0143927
510,8,-0.018032
510,9,-0.0142337
510,10,-0.0106849
510,11,-0.00949897
510,12,-0.00808578
510,13,-0.0136342
510,14,-0.0140229
510,15,-0.0194054
510,16,-0.0127819
510,17,-0.0115897
510,18,-0.0119815
510,19,-0.00819304
510,20,-0.00221626
511,1,-0.00779911
511,2,-0.0161069
511,3,-0.0196346
511,4,-0.0154416
511,5,-0.0233247
511,6,-0.0154811
511,7,-0.0163974
511,8,-0.0211471
511,9,-0.0141624
511,10,-0.00817556
511,11,-0.0066527
511,12,-0.00519877
511,13,-0.0149886
511,14,-0.0159451
511,15,-0.0243541
511,16,-0.0130123
511,17,-0.0107193
511,18,-0.0110465
