t,unit,output
500,1,-0.0447635
500,2,-0.0308105
500,3,-0.0216198
500,4,-0.0305813
500,5,-0.0320438
500,6,-0.0248072
500,7,-0.0344694
500,8,-0.0273736
500,9,-0.0368741
500,10,-0.0376058
500,11,-0.0338965
500,12,-0.033603
500,13,-0.0426407
500,14,-0.0347873
500,15,-0.0349814
500,16,-0.0311671
500,17,-0.0317043
500,18,-0.0239268
500,19,-0.0236082
500,20,-0.0237191
500,21,-0.025055
500,22,-0.0255094
500,23,-0.0353647
500,24,-0.036175
500,25,-0.0239214
500,26,-0.0241931
500,27,-0.0239893
500,28,-0.0239579
500,29,-0.0336729
500,30,-0.0307285
500,31,-0.0358017
500,32,-0.0408887
500,33,-0.0371599
500,34,-0.0458879
500,35,-0.0376564
500,36,-0.0417976
500,37,-0.0334761
500,38,-0.0292995
500,39,-0.0255553
500,40,-0.0255091
500,41,-0.0310589
500,42,-0.0239693
500,43,-0.0164882
500,44,-0.026292
500,45,-0.0323634
500,46,-0.0331043
500,47,-0.0252618
500,48,-0.0342961
500,49,-0.0345826
500,50,-0.0436217
501,1,-0.0449901
501,2,-0.0275728
501,3,-0.0179682
501,4,-0.0330133
501,5,-0.0339786
501,6,-0.023099
501,7,-0.0375752
501,8,-0.026242
501,9,-0.0403776
501,10,-0.0393601
501,11,-0.0340978
501,12,-0.0339162
501,13,-0.0471852
501,14,-0.0348281
501,15,-0.0361196
501,16,-0.031125
501,17,-0.0326688
501,18,-0.0219727
501,19,-0.0225731
501,20,-0.0229937
501,21,-0.0252764
501,22,-0.025362
501,23,-0.0393102
501,24,-0.0381593
501,25,-0.0209229
501,26,-0.0236747
501,27,-0.0237901
501,28,-0.0238517
501,29,-0.0377823
501,30,-0.0320292
501,31,-0.0391503
501,32,-0.0453767
501,33,-0.039008
501,34,-0.0515066
501,35,-0.0385322
501,36,-0.0452927
501,37,-0.0331875
501,38,-0.0286385
501,39,-0.0244948
501,40,-0.0248671
501,41,-0.0330146
501,42,-0.0222059
501,43,-0.0128384
501,44,-0.0283166
501,45,-0.0356387
501,46,-0.0347083
501,47,-0.0237144
501,48,-0.0379061
501,49,-0.0366861
501,50,-0.0492703
502,1,-0.0478436
502,2,-0.0322738
502,3,-0.0221033
502,4,-0.0324607
502,5,-0.0334846
502,6,-0.0246024
502,7,-0.0355842
502,8,-0.0269928
502,9,-0.0380444
502,10,-0.0385274
502,11,-0.0344364
502,12,-0.0342455
502,13,-0.0449364
502,14,-0.0358116
502,15,-0.0363286
502,16,-0.0320408
502,17,-0.0327763
