t,unit,output
500,1,0.343265
500,2,0.304818
500,3,0.278913
500,4,0.273301
500,5,0.266012
500,6,0.222108
500,7,0.184983
500,8,0.232551
500,9,0.285985
500,10,0.27897
500,11,0.27384
500,12,0.319013
500,13,0.313411
500,14,0.338267
500,15,0.306837
500,16,0.295395
500,17,0.273853
500,18,0.307089
500,19,0.345634
500,20,0.317084
501,1,0.349417
501,2,0.312862
501,3,0.286082
501,4,0.283526
501,5,0.280023
501,6,0.239024
501,7,0.29079
501,8,0.322834
501,9,0.32297
501,10,0.31417
501,11,0.306104
501,12,0.306399
501,13,0.307801
501,14,0.341787
501,15,0.36124
501,16,0.348071
501,17,0.314735
501,18,0.34596
501,19,0.335678
501,20,0.30072
502,1,0.333158
502,2,0.352789
502,3,0.370285
502,4,0.352933
502,5,0.338351
502,6,0.279786
502,7,0.289694
502,8,0.322885
502,9,0.329313
502,10,0.326284
502,11,0.322248
502,12,0.327289
502,13,0.323391
502,14,0.350891
502,15,0.281384
502,16,0.294721
502,17,0.321911
502,18,0.349929
502,19,0.352095
502,20,0.368763
503,1,0.338409
503,2,0.369123
503,3,0.393224
503,4,0.385166
503,5,0.375803
503,6,0.309026
503,7,0.28436
503,8,0.269869
503,9,0.217739
503,10,0.239448
503,11,0.256008
503,12,0.206705
503,13,0.230043
503,14,0.229194
503,15,0.266438
503,16,0.272094
503,17,0.316754
503,18,0.298467
503,19,0.240055
503,20,0.290013
504,1,0.234396
504,2,0.285476
504,3,0.326965
504,4,0.338605
504,5,0.346045
504,6,0.33745
504,7,0.283304
504,8,0.22739
504,9,0.278699
504,10,0.270849
504,11,0.26788
504,12,0.311468
504,13,0.295183
504,14,0.236357
504,15,0.247196
504,16,0.252176
504,17,0.297958
504,18,0.239687
504,19,0.287702
504,20,0.325293
505,1,0.262173
505,2,0.241093
505,3,0.220448
505,4,0.244079
505,5,0.264472
505,6,0.266249
505,7,0.312993
505,8,0.252144
505,9,0.286202
505,10,0.283131
505,11,0.280081
505,12,0.310849
505,13,0.307716
505,14,0.248165
505,15,0.204186
505,16,0.213784
