t,unit,output
500,1,0.0275065
500,2,0.0323141
500,3,0.0355767
500,4,0.020822
500,5,0.0274107
500,6,0.0250123
500,7,0.0235244
500,8,0.0227665
500,9,0.0354728
500,10,0.0377504
500,11,0.0223263
500,12,0.028435
500,13,0.0256413
500,14,0.023774
500,15,0.0226836
500,16,0.0353816
500,17,0.0325788
500,18,0.0280792
500,19,0.0390667
500,20,0.0401823
501,1,0.035957
501,2,0.0403464
501,3,0.0435002
501,4,0.0255149
501,5,0.0330407
501,6,0.0303645
501,7,0.0280845
501,8,0.0263118
501,9,0.0410872
501,10,0.0441449
501,11,0.0261056
501,12,0.0335066
501,13,0.0308848
501,14,0.0285146
501,15,0.0265709
501,16,0.0412545
501,17,0.0383626
501,18,0.0332031
501,19,0.0458908
501,20,0.0475156
502,1,0.0436627
502,2,0.0426707
502,3,0.0422444
502,4,0.0268112
502,5,0.030887
502,6,0.0307129
502,7,0.0298368
502,8,0.0286618
502,9,0.0381589
502,10,0.0392844
502,11,0.0248985
502,12,0.0296472
502,13,0.0300597
502,14,0.0295447
502,15,0.0285534
502,16,0.0380976
502,17,0.0381859
502,18,0.0321785
502,19,0.0408169
502,20,0.0413058
503,1,0.0420915
503,2,0.0380245
503,3,0.0352787
503,4,0.0239322
503,5,0.0249528
503,6,0.0268728
503,7,0.0278608
503,8,0.0281278
503,9,0.0319069
503,10,0.0309594
503,11,0.0208626
503,12,0.0228037
503,13,0.0252224
503,14,0.0266631
503,15,0.0272932
503,16,0.0313458
503,17,0.0336259
503,18,0.0276163
503,19,0.0317659
503,20,0.03103
504,1,0.0347172
504,2,0.0311137
504,3,0.0284782
504,4,0.0197539
504,5,0.0200176
504,6,0.0223027
504,7,0.0241554
504,8,0.0254795
504,9,0.0271268
504,10,0.0254511
504,11,0.0174327
504,12,0.0182832
504,13,0.0205963
504,14,0.0226185
504,15,0.0241768
504,16,0.026213
504,17,0.028684
504,18,0.0233193
504,19,0.0256753
504,20,0.0244895
505,1,0.0278987
505,2,0.0262559
505,3,0.0249354
505,4,0.0168716
505,5,0.0179485
505,6,0.0193999
505,7,0.020985
505,8,0.0224832
505,9,0.025179
505,10,0.0239573
505,11,0.0159881
505,12,0.0172082
505,13,0.0183376
505,14,0.0197646
505,15,0.0212353
505,16,0.0242733
505,17,0.0257435
505,18,0.0210627
505,19,0.0241148
505,20,0.0231649
506,1,0.0247428
506,2,0.0261771
506,3,0.0270254
506,4,0.0169957
506,5,0.0203295
506,6,0.0200196
506,7,0.0203414
506,8,0.0210554
506,9,0.027836
506,10,0.0280513
506,11,0.0175894
506,12,0.020664
506,13,0.0198885
506,14,0.0198472
506,15,0.0203099
506,16,0.0272717
506,17,0.0267623
506,18,0.0224256
506,19,0.0286704
506,20,0.0285426
507,1,0.027276
507,2,0.0323762
507,3,0.0358388
507,4,0.0208624
507,5,0.0276678
507,6,0.0251184
507,7,0.0235261
507,8,0.0227025
507,9,0.0357616
507,10,0.0381711
507,11,0.0224802
507,12,0.0287712
507,13,0.0258103
507,14,0.0238226
507,15,0.0226517
507,16,0.0356921
507,17,0.0327155
507,18,0.0282503
507,19,0.0395126
507,20,0.0407078
508,1,0.0362305
508,2,0.0407589
508,3,0.0440179
508,4,0.0257487
508,5,0.0334422
508,6,0.0306676
508,7,0.0282871
508,8,0.0264256
508,9,0.0414938
508,10,0.0446688
508,11,0.0263559
508,12,0.0339243
508,13,0.0312196
508,14,0.028754
508,15,0.0267199
508,16,0.041686
508,17,0.0386958
508,18,0.0335318
508,19,0.0464481
508,20,0.048146
509,1,0.0441742
509,2,0.0431632
509,3,0.0427311
509,4,0.0271043
509,5,0.0312351
509,6,0.0310459
509,7,0.0301263
509,8,0.0288927
509,9,0.0385158
509,10,0.039681
509,11,0.0251333
509,12,0.0299574
509,13,0.0303781
509,14,0.0298367
509,15,0.0287978
509,16,0.038465
509,17,0.038542
509,18,0.0324913
509,19,0.0412366
509,20,0.0417513
510,1,0.0425589
510,2,0.0383761
510,3,0.0355525
510,4,0.0241438
510,5,0.0251227
510,6,0.0270971
510,7,0.0281068
510,8,0.0283688
510,9,0.0320944
510,10,0.0311168
510,11,0.0209909
510,12,0.0229149
510,13,0.0254027
510,14,0.0268807
510,15,0.0275197
510,16,0.0315245
510,17,0.0338637
510,18,0.027803
510,19,0.0319218
510,20,0.0311702
511,1,0.0349664
511,2,0.0311724
511,3,0.0284027
511,4,0.0197775
511,5,0.0199074
511,6,0.022304
511,7,0.0242382
511,8,0.0256151
511,9,0.027014
511,10,0.0252504
511,11,0.017365
511,12,0.0181065
511,13,0.0205386
511,14,0.0226526
511,15,0.024275
511,16,0.0260744
511,17,0.0286708
511,18,0.0232781
511,19,0.025442
511,20,0.024207
512,1,0.0277934
512,2,0.0259138
512,3,0.0244226
512,4,0.0166393
512,5,0.0175013
512,6,0.0191022
512,7,0.0208142
512,8,0.0224145
512,9,0.0246866
512,10,0.0233319
512,11,0.0156721
512,12,0.0166985
512,13,0.0179785
512,14,0.0195365
512,15,0.021116
512,16,0.0237444
512,17,0.0253865
512,18,0.0207211
512,19,0.0234295
512,20,0.0224032
513,1,0.0241999
513,2,0.0256549
513,3,0.0265026
513,4,0.0166786
513,5,0.0199467
513,6,0.0196652
513,7,0.0200482
513,8,0.020837
513,9,0.0274527
513,10,0.0276115
513,11,0.0173191
513,12,0.0203069
513,13,0.0195308
513,14,0.0195327
513,15,0.0200605
513,16,0.0268646
513,17,0.0263719
513,18,0.0220851
513,19,0.0281907
513,20,0.0280271
514,1,0.0267514
514,2,0.0321072
514,3,0.03574
514,4,0.0207054
514,5,0.027655
514,6,0.0249917
514,7,0.0233439
514,8,0.0225082
514,9,0.0357776
514,10,0.0382682
514,11,0.022459
514,12,0.0288508
514,13,0.0257441
514,14,0.0236736
514,15,0.0224693
514,16,0.0357147
514,17,0.0326004
514,18,0.028191
514,19,0.0396124
514,20,0.0408552
515,1,0.0361539
515,2,0.0409137
515,3,0.0443376
515,4,0.025829
515,5,0.0337212
515,6,0.0308113
515,7,0.0283222
515,8,0.0263842
515,9,0.0417786
515,10,0.0450877
515,11,0.0265174
515,12,0.0342634
515,13,0.0314236
515,14,0.0288403
515,15,0.0267166
515,16,0.0419966
515,17,0.0388645
515,18,0.033731
515,19,0.0468962
515,20,0.0486763
516,1,0.0445022
516,2,0.0433934
516,3,0.0429083
516,4,0.0272306
516,5,0.0313403
516,6,0.031164
516,7,0.0302167
516,8,0.0289392
516,9,0.0385653
516,10,0.039745
516,11,0.0251925
516,12,0.0300224
516,13,0.0304895
516,14,0.0299398
516,15,0.0288654
516,16,0.0385303
516,17,0.0386417
516,18,0.0325751
516,19,0.0413214
516,20,0.0418468
517,1,0.0427319
517,2,0.0383788
517,3,0.0354373
517,4,0.0241329
517,5,0.0249901
517,6,0.027048
517,7,0.0281043
517,8,0.0283826
517,9,0.0319035
517,10,0.0308627
517,11,0.020881
517,12,0.0227126
517,13,0.0253049
517,14,0.0268498
517,15,0.0275217
517,16,0.0313269
517,17,0.0337652
517,18,0.0276964
517,19,0.0316542
517,20,0.0308679
518,1,0.0348226
518,2,0.0309391
518,3,0.028099
518,4,0.019627
518,5,0.0196544
518,6,0.0221189
518,7,0.024114
518,8,0.0255369
518,9,0.026727
518,10,0.0248975
518,11,0.0171723
518,12,0.0178187
518,13,0.0203141
518,14,0.0224927
518,15,0.024169
518,16,0.025768
518,17,0.0284337
518,18,0.0230607
518,19,0.0250558
518,20,0.0237839
519,1,0.0274635
519,2,0.0256738
519,3,0.0242364
519,4,0.0165003
519,5,0.0173864
519,6,0.0189639
519,7,0.0206806
519,8,0.0222994
519,9,0.0245865
519,10,0.0232345
519,11,0.015588
519,12,0.0166171
519,13,0.0178494
519,14,0.0193972
519,15,0.0209878
519,16,0.0236339
519,17,0.0252338
519,18,0.0205992
519,19,0.0233166
519,20,0.0222912
520,1,0.0240153
520,2,0.0255121
520,3,0.0263922
520,4,0.0165907
520,5,0.0198786
520,6,0.0195737
520,7,0.0199427
520,8,0.0207282
520,9,0.0273727
520,10,0.0275502
520,11,0.0172696
520,12,0.0202672
520,13,0.0194612
520,14,0.0194399
520,15,0.0199559
520,16,0.0267866
520,17,0.026269
520,18,0.0220053
520,19,0.0281291
520,20,0.0279768
521,1,0.0266563
521,2,0.0321521
521,3,0.0358805
521,4,0.0207323
521,5,0.0277879
521,6,0.0250498
521,7,0.0233474
521,8,0.0224744
521,9,0.035919
521,10,0.0384764
521,11,0.0225352
521,12,0.0290185
521,13,0.0258328
521,14,0.0237018
521,15,0.0224532
521,16,0.0358682
521,17,0.0326685
521,18,0.0282766
521,19,0.0398344
521,20,0.0411178
522,1,0.0362973
522,2,0.0414581
522,3,0.0451531
522,4,0.0261428
522,5,0.0343886
522,6,0.0312757
522,7,0.0286329
522,8,0.0265801
522,9,0.0425324
522,10,0.0460455
522,11,0.0269322
522,12,0.0349996
522,13,0.031944
522,14,0.0291966
522,15,0.0269488
522,16,0.0427753
522,17,0.0394064
522,18,0.0342825
522,19,0.047888
522,20,0.0497945
523,1,0.0452955
523,2,0.044083
523,3,0.0435478
523,4,0.0276337
523,5,0.031781
523,6,0.0316126
523,7,0.0306193
523,8,0.0292729
523,9,0.0390121
523,10,0.0402329
523,11,0.0255049
523,12,0.0304077
523,13,0.0309198
523,14,0.0303454
523,15,0.0292132
523,16,0.038988
523,17,0.0391275
523,18,0.0329936
523,19,0.0418382
523,20,0.0423919
524,1,0.0433598
524,2,0.0387218
524,3,0.0355863
524,4,0.0243255
524,5,0.0250206
524,6,0.0272179
524,7,0.0283517
524,8,0.0286588
524,9,0.0319169
524,10,0.030779
524,11,0.0209099
524,12,0.0226291
524,13,0.0253927
524,14,0.0270436
524,15,0.0277668
524,16,0.0313204
524,17,0.0339227
524,18,0.0277905
524,19,0.0315523
524,20,0.0307124
525,1,0.0349282
525,2,0.0310387
525,3,0.0281781
525,4,0.0196987
525,5,0.0197048
525,6,0.0222092
525,7,0.0242567
525,8,0.0257241
525,9,0.0268528
525,10,0.0249742
525,11,0.0172262
525,12,0.0178474
525,13,0.0203625
525,14,0.0225895
525,15,0.0243153
525,16,0.025865
525,17,0.0285509
525,18,0.0231474
525,19,0.0251053
525,20,0.0238035
526,1,0.0275117
526,2,0.0255754
526,3,0.0240378
526,4,0.0164286
526,5,0.017201
526,6,0.0188704
526,7,0.0206658
526,8,0.0223519
526,9,0.0244114
526,10,0.0229837
526,11,0.01548
526,12,0.016405
526,13,0.0177242
526,14,0.019346
526,15,0.0210024
526,16,0.0234307
526,17,0.0251375
526,18,0.020493
526,19,0.0230288
526,20,0.02196
527,1,0.0238106
527,2,0.024968
527,3,0.0256124
527,4,0.0162285
527,5,0.019216
527,6,0.0191008
527,7,0.0196225
527,8,0.0205323
527,9,0.0266197
527,10,0.0266261
527,11,0.0168077
527,12,0.0195353
527,13,0.0189316
527,14,0.0190697
527,15,0.0197139
527,16,0.0259997
527,17,0.0257123
527,18,0.0214766
527,19,0.0271443
527,20,0.0268908
528,1,0.025864
528,2,0.031584
528,3,0.0354446
528,4,0.0204032
528,5,0.0275194
528,6,0.0247132
528,7,0.0230163
528,8,0.0221883
528,9,0.0356812
528,10,0.0382503
528,11,0.0223353
528,12,0.0288311
528,13,0.0255313
528,14,0.0233774
528,15,0.0221562
528,16,0.035621
528,17,0.0323181
528,18,0.0279967
528,19,0.0395863
528,20,0.0408731
529,1,0.0358701
529,2,0.0415757
529,3,0.0456404
529,4,0.0261981
529,5,0.0348513
529,6,0.0314719
529,7,0.0286533
529,8,0.0264983
529,9,0.0430698
529,10,0.046825
529,11,0.0271973
529,12,0.0356068
529,13,0.0322483
529,14,0.0292913
529,15,0.026913
529,16,0.0433429
529,17,0.039668
529,18,0.0346156
529,19,0.0486981
529,20,0.0507527
530,1,0.0457918
530,2,0.0446619
530,3,0.0442073
530,4,0.0279681
530,5,0.0322808
530,6,0.0320112
530,7,0.0308919
530,8,0.0294274
530,9,0.0394978
530,10,0.0408512
530,11,0.0258335
530,12,0.0309141
530,13,0.0313588
530,14,0.0306697
530,15,0.0294174
530,16,0.0395087
530,17,0.0395618
530,18,0.0334054
530,19,0.0425095
530,20,0.0431451
531,1,0.0440273
531,2,0.0393453
531,3,0.0361871
531,4,0.0247057
531,5,0.0254499
531,6,0.027637
531,7,0.028722
531,8,0.0289571
531,9,0.0323571
531,10,0.0312553
531,11,0.0212065
531,12,0.0230037
531,13,0.0257887
531,14,0.0274157
531,15,0.028083
531,16,0.0317751
531,17,0.0343707
531,18,0.0281746
531,19,0.0320625
531,20,0.0312457
532,1,0.0355062
