t,unit,output
500,1,0.019926
500,2,0.0188907
500,3,0.0161541
500,4,0.0159441
500,5,0.0157318
500,6,0.0155176
500,7,0.015302
500,8,0.0150858
500,9,0.0148699
500,10,0.0146554
500,11,0.0144437
500,12,0.0142361
500,13,0.0140339
500,14,0.0138384
500,15,0.013651
500,16,0.0134729
500,17,0.0133054
500,18,0.00878499
500,19,0.0100344
500,20,0.0110429
501,1,0.0118505
501,2,0.0124905
501,3,0.0177839
501,4,0.0176166
501,5,0.0174453
501,6,0.01727
501,7,0.0170911
501,8,0.0169088
501,9,0.0167235
501,10,0.0165355
501,11,0.0163453
501,12,0.0161536
501,13,0.0159609
501,14,0.0157679
501,15,0.0155755
501,16,0.0153843
501,17,0.0151953
501,18,0.0274849
501,19,0.0258985
501,20,0.024548
502,1,0.0233937
502,2,0.0224025
502,3,0.0214649
502,4,0.021115
502,5,0.0207814
502,6,0.0204622
502,7,0.0201557
502,8,0.0198606
502,9,0.0195754
502,10,0.019299
502,11,0.0190305
502,12,0.018769
502,13,0.0185137
502,14,0.0182641
502,15,0.0180196
502,16,0.0177801
502,17,0.0175451
502,18,0.0187994
502,19,0.0194448
502,20,0.0199087
503,1,0.0202255
503,2,0.0204235
503,3,0.0259035
503,4,0.0254682
503,5,0.0250421
503,6,0.0246257
503,7,0.0242194
503,8,0.0238231
503,9,0.023437
503,10,0.0230608
503,11,0.0226944
503,12,0.0223375
503,13,0.0219899
503,14,0.0216512
503,15,0.0213211
503,16,0.0209992
503,17,0.0206851
503,18,0.0333004
503,19,0.0320408
503,20,0.0309379
504,1,0.0299641
504,2,0.0290967
504,3,0.0319831
504,4,0.0313908
504,5,0.0308137
504,6,0.0302511
504,7,0.0297028
504,8,0.0291683
504,9,0.0286473
504,10,0.0281394
504,11,0.0276444
504,12,0.027162
504,13,0.0266918
504,14,0.0262335
504,15,0.0257869
504,16,0.0253517
504,17,0.0249275
504,18,0.0352002
504,19,0.034913
504,20,0.0345516
505,1,0.0341346
505,2,0.0336766
505,3,0.026875
505,4,0.0272856
505,5,0.0276063
505,6,0.0278467
505,7,0.0280155
505,8,0.0281203
505,9,0.0281682
505,10,0.0281656
505,11,0.0281182
505,12,0.0280313
505,13,0.0279095
505,14,0.0277571
505,15,0.027578
505,16,0.0273756
505,17,0.0271531
505,18,0.0142063
505,19,0.0160887
505,20,0.0177672
506,1,0.0192551
506,2,0.0205662
506,3,0.0126983
506,4,0.0140245
506,5,0.0152592
506,6,0.0164035
506,7,0.0174591
506,8,0.0184283
506,9,0.0193138
506,10,0.0201185
506,11,0.0208457
506,12,0.021499
506,13,0.0220817
506,14,0.0225977
506,15,0.0230504
506,16,0.0234436
506,17,0.0237809
506,18,0.00788046
506,19,0.00862667
506,20,0.00945763
507,1,0.0103483
507,2,0.0112772
507,3,0.0166646
507,4,0.0164245
507,5,0.0163186
507,6,0.0163263
507,7,0.0164293
507,8,0.016611
507,9,0.0168567
507,10,0.0171533
507,11,0.0174889
507,12,0.0178535
507,13,0.0182379
507,14,0.0186342
507,15,0.0190357
507,16,0.0194364
507,17,0.0198314
507,18,0.0317286
507,19,0.0296284
507,20,0.0277947
508,1,0.0262087
508,2,0.0248513
508,3,0.02736
508,4,0.0263659
508,5,0.0254525
508,6,0.0246228
508,7,0.023878
508,8,0.0232173
508,9,0.0226391
508,10,0.0221404
508,11,0.0217175
508,12,0.0213663
508,13,0.0210819
508,14,0.0208593
508,15,0.0206936
508,16,0.0205793
508,17,0.0205113
508,18,0.030222
508,19,0.0301681
508,20,0.0299523
509,1,0.029612
509,2,0.0291792
509,3,0.0197255
509,4,0.0203292
509,5,0.0207949
509,6,0.0211429
509,7,0.0213916
509,8,0.0215575
509,9,0.0216559
509,10,0.0216999
509,11,0.0217015
509,12,0.021671
509,13,0.0216175
509,14,0.0215486
509,15,0.0214708
509,16,0.0213898
509,17,0.0213099
509,18,0.0049607
509,19,0.00725228
509,20,0.00931592
510,1,0.011161
510,2,0.012799
510,3,0.0105436
510,4,0.0114332
510,5,0.0122843
510,6,0.0130896
510,7,0.0138443
510,8,0.0145455
510,9,0.0151919
510,10,0.0157835
510,11,0.0163215
510,12,0.0168079
510,13,0.0172451
510,14,0.0176363
510,15,0.0179849
510,16,0.0182944
510,17,0.0185686
510,18,0.0128006
510,19,0.0122962
510,20,0.0120253
511,1,0.0119467
511,2,0.0120242
511,3,0.0144809
511,4,0.0142038
511,5,0.0140293
511,6,0.0139439
511,7,0.0139348
511,8,0.0139904
511,9,0.0140996
511,10,0.0142527
511,11,0.0144408
511,12,0.0146559
511,13,0.0148913
511,14,0.0151409
511,15,0.0153994
511,16,0.0156626
511,17,0.0159268
511,18,0.0237502
511,19,0.022709
511,20,0.0217377
512,1,0.0208476
512,2,0.0200455
512,3,0.0172703
512,4,0.0169916
512,5,0.0167223
512,6,0.0164697
512,7,0.0162392
512,8,0.0160348
512,9,0.0158589
512,10,0.0157129
512,11,0.0155972
512,12,0.0155116
512,13,0.0154552
512,14,0.0154267
512,15,0.0154242
512,16,0.0154459
512,17,0.0154896
512,18,0.010937
512,19,0.0120072
512,20,0.0128918
513,1,0.013615
513,2,0.0141996
513,3,0.00966372
513,4,0.0103299
513,5,0.010911
513,6,0.0114163
513,7,0.0118548
513,8,0.0122348
513,9,0.0125643
513,10,0.0128505
513,11,0.0131002
513,12,0.0133194
513,13,0.0135136
513,14,0.0136875
513,15,0.0138454
513,16,0.0139909
513,17,0.0141271
513,18,0.00355701
513,19,0.0043252
513,20,0.00510398
514,1,0.00587771
514,2,0.00663425
514,3,0.012763
514,4,0.0125418
514,5,0.0123935
514,6,0.0123047
514,7,0.0122638
514,8,0.0122612
514,9,0.0122887
514,10,0.0123398
514,11,0.0124089
514,12,0.0124917
514,13,0.0125846
514,14,0.0126849
514,15,0.0127904
514,16,0.0128995
514,17,0.0130111
514,18,0.0258713
514,19,0.0239126
514,20,0.0222027
