t,unit,output
500,1,0.169772
500,2,0.170287
500,3,0.170454
500,4,0.170332
500,5,0.169975
500,6,0.169428
500,7,0.168732
500,8,0.1631
500,9,0.179883
500,10,0.165503
500,11,0.165301
500,12,0.18143
500,13,0.181076
500,14,0.16554
500,15,0.16629
500,16,0.182192
500,17,0.167444
500,18,0.167932
500,19,0.168238
500,20,0.168401
500,21,0.153944
500,22,0.142036
500,23,0.150713
500,24,0.139466
500,25,0.129408
500,26,0.129295
500,27,0.126342
500,28,0.128273
500,29,0.130022
500,30,0.131603
500,31,0.133029
500,32,0.134313
500,33,0.143412
500,34,0.142931
500,35,0.142618
500,36,0.142437
500,37,0.142361
500,38,0.142366
500,39,0.142436
500,40,0.130102
500,41,0.131394
500,42,0.150665
500,43,0.15041
500,44,0.150266
500,45,0.150215
500,46,0.145932
500,47,0.134788
500,48,0.153883
500,49,0.161461
500,50,0.160197
500,51,0.154942
500,52,0.155859
500,53,0.156687
500,54,0.164246
500,55,0.151666
500,56,0.150928
500,57,0.150443
500,58,0.150147
500,59,0.149989
500,60,0.167695
500,61,0.183932
500,62,0.177042
500,63,0.177462
500,64,0.17776
500,65,0.177946
500,66,0.163715
500,67,0.180318
500,68,0.179269
500,69,0.194494
500,70,0.192484
500,71,0.206551
500,72,0.219362
500,73,0.21571
500,74,0.218278
500,75,0.208185
500,76,0.22021
500,77,0.217856
500,78,0.229849
500,79,0.210714
500,80,0.223194
500,81,0.225095
500,82,0.220076
500,83,0.202169
500,84,0.198405
500,85,0.195291
500,86,0.19268
500,87,0.175994
500,88,0.175233
500,89,0.161424
500,90,0.160923
500,91,0.177662
500,92,0.163777
500,93,0.170148
500,94,0.167332
500,95,0.161202
500,96,0.15612
500,97,0.172948
500,98,0.174207
500,99,0.190081
500,100,0.189682
501,1,0.189245
501,2,0.187522
501,3,0.18597
501,4,0.184549
501,5,0.183224
501,6,0.18197
501,7,0.180766
501,8,0.195069
501,9,0.192565
501,10,0.176805
501,11,0.175759
501,12,0.191097
501,13,0.190186
501,14,0.189564
501,15,0.187449
501,16,0.201713
501,17,0.185093
501,18,0.183533
501,19,0.182143
501,20,0.180893
501,21,0.180737
501,22,0.166414
501,23,0.154259
501,24,0.142384
501,25,0.131755
501,26,0.131531
501,27,0.150846
501,28,0.148794
501,29,0.147087
501,30,0.145679
501,31,0.144529
501,32,0.143601
501,33,0.133659
501,34,0.134502
501,35,0.135239
501,36,0.135894
501,37,0.136482
501,38,0.137017
501,39,0.137509
501,40,0.140518
501,41,0.139688
501,42,0.141267
501,43,0.142098
501,44,0.142841
501,45,0.143511
501,46,0.161461
501,47,0.149008
501,48,0.149844
501,49,0.138997
501,50,0.140924
501,51,0.158975
501,52,0.158691
501,53,0.158509
501,54,0.146824
501,55,0.135431
501,56,0.13684
501,57,0.138076
501,58,0.139174
501,59,0.140157
501,60,0.158908
501,61,0.159823
501,62,0.175806
501,63,0.175957
501,64,0.176121
501,65,0.176287
501,66,0.162033
501,67,0.162546
501,68,0.164066
501,69,0.164858
501,70,0.16737
501,71,0.168255
501,72,0.16948
501,73,0.173683
501,74,0.159722
501,75,0.175175
501,76,0.190006
501,77,0.192537
501,78,0.191898
501,79,0.175594
501,80,0.176277
501,81,0.161979
501,82,0.167261
501,83,0.153301
501,84,0.157402
501,85,0.160846
501,86,0.16374
501,87,0.165865
501,88,0.166717
501,89,0.153367
501,90,0.154054
501,91,0.155206
501,92,0.142868
501,93,0.132498
501,94,0.135665
501,95,0.154098
501,96,0.170933
501,97,0.18682
501,98,0.185673
501,99,0.184356
501,100,0.18484
502,1,0.19607
502,2,0.195293
502,3,0.194446
502,4,0.193546
502,5,0.192607
502,6,0.19164
502,7,0.190652
502,8,0.194228
502,9,0.18152
502,10,0.19712
502,11,0.195178
502,12,0.178035
502,13,0.179139
502,14,0.190895
502,15,0.190582
502,16,0.173953
502,17,0.190313
502,18,0.189696
502,19,0.18901
502,20,0.188272
502,21,0.198993
502,22,0.212907
502,23,0.2047
502,24,0.217847
502,25,0.229677
502,26,0.220755
502,27,0.220188
502,28,0.213698
502,29,0.207642
502,30,0.202009
502,31,0.196784
502,32,0.191949
502,33,0.185013
502,34,0.180421
502,35,0.176314
502,36,0.172639
502,37,0.169352
502,38,0.166412
502,39,0.163785
502,40,0.175757
502,41,0.172478
502,42,0.160607
502,43,0.158924
502,44,0.157462
502,45,0.156194
502,46,0.161837
502,47,0.178952
502,48,0.166674
502,49,0.162199
502,50,0.160265
502,51,0.165458
502,52,0.164843
502,53,0.164267
502,54,0.160252
502,55,0.177361
502,56,0.173677
502,57,0.170441
502,58,0.167598
502,59,0.165104
502,60,0.150445
502,61,0.140974
502,62,0.148458
502,63,0.150958
502,64,0.153245
502,65,0.15534
502,66,0.17318
502,67,0.161703
502,68,0.161918
502,69,0.151515
502,70,0.152957
