t,unit,output
500,1,0.0386703
500,2,0.0414667
500,3,0.0438483
500,4,0.0454968
500,5,0.046392
500,6,0.0466782
500,7,0.0465562
500,8,0.0462137
500,9,0.0531982
500,10,0.0477946
500,11,0.0447387
500,12,0.043385
500,13,0.034976
500,14,0.033695
500,15,0.0332564
500,16,0.0332993
500,17,0.0335558
500,18,0.0338521
500,19,0.0340947
500,20,0.0454885
500,21,0.0405237
500,22,0.0378027
500,23,0.0366808
500,24,0.0365629
500,25,0.0369618
500,26,0.0375296
500,27,0.0380563
500,28,0.0384435
500,29,0.0386697
500,30,0.0387563
500,31,0.0387415
500,32,0.0386635
500,33,0.0385519
500,34,0.0384255
500,35,0.0382931
500,36,0.0381566
500,37,0.0380135
500,38,0.0378598
500,39,0.0376912
500,40,0.0375043
500,41,0.037297
500,42,0.0370683
500,43,0.0368181
500,44,0.0365472
500,45,0.0284411
500,46,0.0252255
500,47,0.0234672
500,48,0.060377
500,49,0.0495114
500,50,0.0437605
501,1,0.0415624
501,2,0.0415211
501,3,0.042526
501,4,0.0438088
501,5,0.0449243
501,6,0.0456817
501,7,0.0460593
501,8,0.046126
501,9,0.0604298
501,10,0.0549737
501,11,0.050554
501,12,0.0474583
501,13,0.0388403
501,14,0.0366184
501,15,0.0351667
501,16,0.0343603
501,17,0.0340129
501,18,0.0339435
501,19,0.0340088
501,20,0.052557
501,21,0.0473608
501,22,0.0432334
501,23,0.0404039
501,24,0.0387453
501,25,0.0379751
501,26,0.0377828
501,27,0.0379009
501,28,0.0381352
501,29,0.038366
501,30,0.0385345
501,31,0.0386239
501,32,0.038641
501,33,0.0386025
501,34,0.0385261
501,35,0.0384255
501,36,0.0383094
501,37,0.0381816
501,38,0.0380427
501,39,0.0378909
501,40,0.0377239
501,41,0.0375396
501,42,0.0373361
501,43,0.0371124
501,44,0.0368683
501,45,0.0342491
501,46,0.0303526
501,47,0.0273794
501,48,0.0778833
501,49,0.0656318
501,50,0.0561874
502,1,0.0498721
502,2,0.046266
502,3,0.044651
502,4,0.0442873
502,5,0.0445624
502,6,0.0450457
502,7,0.0454834
502,8,0.0457609
502,9,0.0511253
502,10,0.0527871
502,11,0.0518228
502,12,0.0499381
502,13,0.0383873
502,14,0.0376235
502,15,0.0365626
502,16,0.0356116
502,17,0.0349213
502,18,0.034499
502,19,0.0342873
502,20,0.0437118
502,21,0.0452875
502,22,0.0444005
502,23,0.0426747
502,24,0.0409779
502,25,0.0396812
502,26,0.0388614
502,27,0.0384466
502,28,0.0383122
502,29,0.0383354
502,30,0.0384214
502,31,0.0385088
502,32,0.0385659
502,33,0.0385817
502,34,0.0385577
502,35,0.0385006
502,36,0.038418
502,37,0.038316
502,38,0.0381979
502,39,0.0380653
502,40,0.0379179
502,41,0.0377545
502,42,0.0375738
502,43,0.0373746
502,44,0.037156
502,45,0.0247962
502,46,0.0271955
502,47,0.0272749
502,48,0.0603014
502,49,0.0626032
502,50,0.0598327
503,1,0.0555315
503,2,0.0515305
503,3,0.0485598
503,4,0.0467149
503,5,0.0457854
503,6,0.045466
503,7,0.0454735
503,8,0.0455976
503,9,0.0412637
503,10,0.0462397
503,11,0.0486506
503,12,0.0492066
503,13,0.0358947
503,14,0.0366412
503,15,0.0366073
503,16,0.0361773
503,17,0.0356349
503,18,0.0351444
503,19,0.0347743
503,20,0.0344333
503,21,0.0391203
503,22,0.0414004
503,23,0.0419507
503,24,0.0415306
503,25,0.040732
503,26,0.0399243
503,27,0.0392862
503,28,0.0388656
503,29,0.0386366
503,30,0.0385437
503,31,0.0385286
503,32,0.0385447
503,33,0.0385607
503,34,0.0385594
503,35,0.038534
503,36,0.0384839
503,37,0.0384114
503,38,0.0383192
503,39,0.0382096
503,40,0.0380836
503,41,0.0379415
503,42,0.0377828
503,43,0.0376065
503,44,0.037412
503,45,0.021338
503,46,0.0238674
503,47,0.0253388
503,48,0.0388644
503,49,0.0491152
503,50,0.0537433
504,1,0.0545155
504,2,0.0532265
504,3,0.0512113
504,4,0.0492697
504,5,0.0477651
504,6,0.0467723
504,7,0.0462115
504,8,0.0459464
504,9,0.0376477
504,10,0.0413579
504,11,0.044507
504,12,0.0465364
504,13,0.0334607
504,14,0.0348341
504,15,0.0355998
504,16,0.0358492
504,17,0.0357567
504,18,0.0354923
504,19,0.0351823
504,20,0.0309811
504,21,0.0344958
504,22,0.0374773
504,23,0.039409
504,24,0.0403251
504,25,0.0405008
504,26,0.0402519
504,27,0.0398349
504,28,0.0394163
504,29,0.0390796
504,30,0.0388482
504,31,0.0387102
504,32,0.0386388
504,33,0.0386051
504,34,0.0385853
504,35,0.0385632
504,36,0.038529
504,37,0.0384782
504,38,0.0384096
504,39,0.0383232
504,40,0.0382198
504,41,0.0380996
504,42,0.0379628
504,43,0.0378089
504,44,0.0376375
504,45,0.0215263
504,46,0.0225372
504,47,0.023747
504,48,0.0298198
504,49,0.0381519
504,50,0.0448846
505,1,0.0490434
505,2,0.0508497
505,3,0.0510059
505,4,0.0502562
505,5,0.0491805
505,6,0.0481406
505,7,0.0473075
505,8,0.0467198
505,9,0.0382532
505,10,0.0395938
505,11,0.0417154
505,12,0.0437972
505,13,0.0318688
505,14,0.0331493
505,15,0.0342074
505,16,0.0349164
505,17,0.0352792
505,18,0.0353712
505,19,0.0352896
505,20,0.0312177
505,21,0.0326332
505,22,0.034725
505,23,0.0367476
505,24,0.0382925
505,25,0.0392461
505,26,0.0396804
505,27,0.0397471
505,28,0.0396043
505,29,0.0393777
505,30,0.0391491
505,31,0.0389596
505,32,0.038821
505,33,0.0387278
505,34,0.0386663
505,35,0.0386218
505,36,0.0385817
505,37,0.038537
505,38,0.038482
505,39,0.0384134
505,40,0.0383298
505,41,0.0382304
505,42,0.0381148
505,43,0.0379827
505,44,0.0378337
505,45,0.0215645
505,46,0.0219846
505,47,0.0227456
505,48,0.0292859
505,49,0.0331144
505,50,0.038197
506,1,0.0428806
506,2,0.0463218
506,3,0.0483445
506,4,0.04917
506,5,0.0491745
506,6,0.048728
506,7,0.0481146
506,8,0.0475123
506,9,0.0432646
506,10,0.0416795
506,11,0.041695
506,12,0.0426028
506,13,0.0322118
506,14,0.0326166
506,15,0.0333036
506,16,0.034
506,17,0.0345524
506,18,0.034906
506,19,0.0350716
506,20,0.0355326
506,21,0.0342806
506,22,0.0344725
506,23,0.0354549
506,24,0.0366802
506,25,0.0377882
506,26,0.0386053
506,27,0.0390983
506,28,0.0393168
506,29,0.0393431
506,30,0.0392593
506,31,0.0391299
506,32,0.0389965
506,33,0.0388805
506,34,0.038788
506,35,0.0387162
506,36,0.0386581
506,37,0.0386058
506,38,0.0385523
506,39,0.0384923
506,40,0.0384221
506,41,0.0383393
506,42,0.0382424
506,43,0.0381303
506,44,0.0380022
506,45,0.0222227
506,46,0.0221199
506,47,0.0223901
506,48,0.0379445
506,49,0.0358588
506,50,0.0368685
507,1,0.0394646
507,2,0.0424257
507,3,0.0449815
507,4,0.0467902
507,5,0.0478198
507,6,0.048212
507,7,0.04817
507,8,0.047886
507,9,0.054944
507,10,0.0492162
507,11,0.0459684
507,12,0.0445151
507,13,0.0358116
507,14,0.0344319
507,15,0.0339447
507,16,0.0339686
507,17,0.0342207
507,18,0.0345166
507,19,0.0347563
507,20,0.0465696
507,21,0.041263
507,22,0.0383307
507,23,0.0370889
507,24,0.0369124
507,25,0.0372906
507,26,0.0378583
507,27,0.0383938
507,28,0.0387924
507,29,0.0390302
507,30,0.0391291
507,31,0.0391295
507,32,0.039072
507,33,0.0389893
507,34,0.0389024
507,35,0.038822
507,36,0.0387512
507,37,0.0386884
507,38,0.0386297
507,39,0.0385704
507,40,0.0385064
507,41,0.0384342
507,42,0.0383514
507,43,0.0382559
507,44,0.0381464
507,45,0.0299259
507,46,0.0265551
507,47,0.0247566
507,48,0.0625666
507,49,0.0510337
507,50,0.0449169
508,1,0.0425625
508,2,0.0425034
508,3,0.0435735
508,4,0.0449625
508,5,0.0461963
508,6,0.0470667
508,7,0.0475431
508,8,0.0476912
508,9,0.0622762
508,10,0.0566366
508,11,0.0520299
508,12,0.0487849
508,13,0.0398194
508,14,0.037493
508,15,0.0359608
508,16,0.0351005
508,17,0.0347206
508,18,0.0346325
508,19,0.034686
508,20,0.0538034
508,21,0.0483882
508,22,0.0440452
508,23,0.0410414
508,24,0.0392584
508,25,0.0384087
508,26,0.038171
508,27,0.0382672
508,28,0.038494
508,29,0.0387255
508,30,0.0388998
508,31,0.038999
508,32,0.0390305
508,33,0.0390127
508,34,0.0389651
508,35,0.0389033
508,36,0.0388376
508,37,0.0387732
508,38,0.0387112
508,39,0.0386504
508,40,0.0385882
508,41,0.0385217
508,42,0.0384482
508,43,0.0383652
508,44,0.0382707
508,45,0.0357434
508,46,0.0317757
508,47,0.0287447
508,48,0.0804308
508,49,0.0677366
508,50,0.0578826
509,1,0.0512671
509,2,0.0474828
509,3,0.0457947
509,4,0.0454354
509,5,0.045764
509,6,0.0463265
509,7,0.0468519
509,8,0.0472143
