t,unit,output
500,1,0.0175171
500,2,0.0147788
500,3,0.078456
500,4,0.0560719
500,5,0.0416883
500,6,0.0320846
500,7,0.0254454
500,8,0.0207328
500,9,0.0173376
500,10,0.0148874
500,11,0.0131425
500,12,0.0119386
500,13,0.0111552
500,14,0.0106982
500,15,0.0104895
500,16,0.0104617
500,17,0.0105549
500,18,0.0540954
500,19,0.041988
500,20,0.0344598
501,1,0.0288122
501,2,0.0241344
501,3,0.0160831
501,4,0.0294127
501,5,0.0335046
501,6,0.0330312
501,7,0.0305026
501,8,0.027246
501,9,0.0239432
501,10,0.0209246
501,11,0.0183306
501,12,0.0161999
501,13,0.0145183
501,14,0.013245
501,15,0.0123265
501,16,0.0117049
501,17,0.0113215
501,18,0.00731158
501,19,0.0188704
501,20,0.0240669
502,1,0.0256486
502,2,0.0251439
502,3,-0.031627
502,4,-0.0112804
502,5,0.00364791
502,6,0.0134424
502,7,0.0191291
502,8,0.0218347
502,9,0.0225376
502,10,0.0219999
502,11,0.0207768
502,12,0.0192512
502,13,0.0176736
502,14,0.0161974
502,15,0.0149071
502,16,0.0138397
502,17,0.0130003
502,18,-0.0206886
502,19,-0.00750224
502,20,0.00302079
503,1,0.0105634
503,2,0.0154236
503,3,0.0102804
503,4,0.00309347
503,5,0.00327828
503,6,0.00666631
503,7,0.0108206
503,8,0.014492
503,9,0.0171738
503,10,0.0187825
503,11,0.0194473
503,12,0.0193819
503,13,0.0188125
503,14,0.0179408
503,15,0.0169295
503,16,0.0158996
503,17,0.0149331
503,18,0.00988582
503,19,0.0040898
503,20,0.00373346
504,1,0.00601011
504,2,0.00914793
504,3,0.00607483
504,4,0.00508105
504,5,0.00448012
504,6,0.00520885
504,7,0.00707943
504,8,0.00955027
504,9,0.0120915
504,10,0.0143218
504,11,0.0160303
504,12,0.0171475
504,13,0.0177025
504,14,0.0177819
504,15,0.0174978
504,16,0.016965
504,17,0.0162877
504,18,0.0100011
504,19,0.00803066
504,20,0.00659826
505,1,0.00640221
505,2,0.00731745
505,3,0.00497681
505,4,0.00501155
505,5,0.00483441
505,6,0.00495922
505,7,0.00566596
505,8,0.00696073
505,9,0.00867097
505,10,0.0105546
505,11,0.0123798
505,12,0.0139691
