t,unit,output
500,1,0.0595612
500,2,0.0595612
500,3,0.0595612
500,4,0.0595612
500,5,0.0595612
500,6,0.0595612
500,7,0.0595612
500,8,0.0595612
500,9,0.0595612
500,10,0.0595612
500,11,0.0595612
500,12,0.0595612
500,13,0.0595612
500,14,0.0595612
500,15,0.0595612
500,16,0.0595612
500,17,0.0595612
500,18,0.0595612
500,19,0.0595612
500,20,0.0595612
500,21,0.0595612
500,22,0.0595612
500,23,0.0595612
500,24,0.0595612
500,25,0.0595612
500,26,0.0595612
500,27,0.0595612
500,28,0.0595612
500,29,0.0595612
500,30,0.0595612
500,31,0.0595612
500,32,0.0595612
500,33,0.0595612
500,34,0.0595612
500,35,0.0595612
500,36,0.0595612
500,37,0.0595612
500,38,0.0595612
500,39,0.0595612
500,40,0.0595612
500,41,0.0595612
500,42,0.0595612
500,43,0.0595612
500,44,0.0595612
500,45,0.0595612
500,46,0.0595612
500,47,0.0595612
500,48,0.0595612
500,49,0.0595612
500,50,0.0595612
501,1,0.0595612
501,2,0.0595612
501,3,0.0595612
501,4,0.0595612
501,5,0.0595612
501,6,0.0595612
501,7,0.0595612
501,8,0.0595612
501,9,0.0595612
501,10,0.0595612
501,11,0.0595612
501,12,0.0595612
501,13,0.0595612
501,14,0.0595612
501,15,0.0595612
501,16,0.0595612
501,17,0.0595612
501,18,0.0595612
501,19,0.0595612
501,20,0.0595612
501,21,0.0595612
501,22,0.0595612
501,23,0.0595612
501,24,0.0595612
501,25,0.0595612
501,26,0.0595612
501,27,0.0595612
501,28,0.0595612
501,29,0.0595612
501,30,0.0595612
501,31,0.0595612
501,32,0.0595612
501,33,0.0595612
501,34,0.0595612
501,35,0.0595612
501,36,0.0595612
501,37,0.0595612
501,38,0.0595612
501,39,0.0595612
501,40,0.0595612
501,41,0.0595612
501,42,0.0595612
501,43,0.0595612
501,44,0.0595612
501,45,0.0595612
501,46,0.0595612
501,47,0.0595612
501,48,0.0595612
501,49,0.0595612
501,50,0.0595612
502,1,0.0595612
502,2,0.0595612
502,3,0.0595612
502,4,0.0595612
502,5,0.0595612
502,6,0.0595612
502,7,0.0595612
502,8,0.0595612
502,9,0.0595612
502,10,0.0595612
502,11,0.0595612
502,12,0.0595612
502,13,0.0595612
502,14,0.0595612
502,15,0.0595612
502,16,0.0595612
502,17,0.0595612
502,18,0.0595612
502,19,0.0595612
502,20,0.0595612
502,21,0.0595612
502,22,0.0595612
502,23,0.0595612
502,24,0.0595612
502,25,0.0595612
502,26,0.0595612
502,27,0.0595612
502,28,0.0595612
502,29,0.0595612
502,30,0.0595612
502,31,0.0595612
502,32,0.0595612
502,33,0.0595612
502,34,0.0595612
502,35,0.0595612
502,36,0.0595612
502,37,0.0595612
502,38,0.0595612
502,39,0.0595612
