t,unit,output
500,1,0.217993
500,2,0.202648
500,3,0.189366
500,4,0.192376
500,5,0.211288
500,6,0.171859
500,7,0.17623
500,8,0.19827
500,9,0.197937
500,10,0.196057
500,11,0.193172
500,12,0.189691
500,13,0.179111
500,14,0.145619
500,15,0.11839
500,16,0.0962543
500,17,0.110866
500,18,0.12821
500,19,0.130109
500,20,0.139201
500,21,0.116389
500,22,0.13077
500,23,0.129868
500,24,0.141222
500,25,0.149171
500,26,0.154705
500,27,0.158527
500,28,0.128885
500,29,0.107975
500,30,0.0914305
500,31,0.0744068
500,32,0.0643671
500,33,0.0924296
500,34,0.102694
500,35,0.0875782
500,36,0.0713365
500,37,0.0580941
500,38,0.0473028
500,39,0.0762678
500,40,0.0985611
500,41,0.135142
500,42,0.136062
500,43,0.136276
500,44,0.13601
500,45,0.143907
500,46,0.172224
500,47,0.178728
500,48,0.149139
500,49,0.161471
500,50,0.157927
500,51,0.167603
500,52,0.136347
500,53,0.148358
500,54,0.159798
500,55,0.184627
500,56,0.204721
500,57,0.170787
500,58,0.181932
500,59,0.169853
500,60,0.178639
500,61,0.183869
500,62,0.188909
500,63,0.191873
500,64,0.156044
500,65,0.12691
500,66,0.1581
500,67,0.132461
500,68,0.148403
500,69,0.175376
500,70,0.164883
500,71,0.134153
500,72,0.148866
500,73,0.160613
500,74,0.157178
500,75,0.153876
500,76,0.159832
500,77,0.153827
500,78,0.15087
500,79,0.146459
500,80,0.153695
500,81,0.12831
500,82,0.159199
500,83,0.184214
500,84,0.176553
500,85,0.16965
500,86,0.17399
500,87,0.17735
500,88,0.17975
500,89,0.181268
500,90,0.147383
500,91,0.119835
500,92,0.13602
500,93,0.146573
500,94,0.142704
500,95,0.139172
500,96,0.152651
500,97,0.124225
500,98,0.138274
500,99,0.167351
500,100,0.175656
501,1,0.14359
501,2,0.170813
501,3,0.193215
501,4,0.158238
501,5,0.154601
501,6,0.170611
501,7,0.171662
501,8,0.166243
501,9,0.17217
501,10,0.176637
501,11,0.179729
501,12,0.181591
501,13,0.160167
501,14,0.173938
501,15,0.183845
501,16,0.190819
501,17,0.175869
501,18,0.145375
501,19,0.128511
501,20,0.13051
501,21,0.114742
501,22,0.11774
501,23,0.151039
501,24,0.149203
501,25,0.149197
501,26,0.150227
501,27,0.151779
501,28,0.166332
501,29,0.143528
501,30,0.12434
501,31,0.14135
501,32,0.121558
501,33,0.102096
501,34,0.0921603
501,35,0.0824302
501,36,0.107122
501,37,0.126521
501,38,0.141738
501,39,0.129495
501,40,0.123711
501,41,0.130797
501,42,0.116919
501,43,0.105645
501,44,0.096468
501,45,0.105339
501,46,0.113783
501,47,0.0938861
501,48,0.0863338
501,49,0.100384
501,50,0.0931687
501,51,0.0773268
501,52,0.106155
501,53,0.114046
501,54,0.0944485
501,55,0.104233
501,56,0.111062
501,57,0.101244
501,58,0.116332
501,59,0.149282
501,60,0.154771
501,61,0.160213
501,62,0.131463
501,63,0.142759
501,64,0.160267
501,65,0.173138
501,66,0.169696
501,67,0.147262
501,68,0.147476
501,69,0.147863
