t,unit,output
500,1,0.621171
500,2,0.629556
500,3,0.627641
500,4,0.630516
500,5,0.625268
500,6,0.624937
500,7,0.62717
500,8,0.632017
500,9,0.632488
500,10,0.632847
500,11,0.62977
500,12,0.63173
500,13,0.628447
500,14,0.624947
500,15,0.624007
500,16,0.625767
500,17,0.625044
500,18,0.618868
500,19,0.617886
500,20,0.617224
500,21,0.621814
500,22,0.621803
500,23,0.621442
500,24,0.626244
500,25,0.62652
500,26,0.626739
500,27,0.626912
500,28,0.623846
500,29,0.617792
500,30,0.614195
500,31,0.62112
500,32,0.615231
500,33,0.614504
500,34,0.619138
500,35,0.621448
500,36,0.618485
500,37,0.620671
500,38,0.625548
500,39,0.628002
500,40,0.625126
500,41,0.62197
500,42,0.629077
500,43,0.628776
500,44,0.628345
500,45,0.62835
500,46,0.627836
500,47,0.634942
500,48,0.637229
500,49,0.634189
500,50,0.628114
500,51,0.627118
500,52,0.63139
500,53,0.628042
500,54,0.621768
500,55,0.628474
500,56,0.622442
500,57,0.629306
500,58,0.636494
500,59,0.641381
500,60,0.638515
500,61,0.64054
500,62,0.639952
500,63,0.646808
500,64,0.640964
500,65,0.634638
500,66,0.636023
500,67,0.637593
500,68,0.631294
500,69,0.632749
500,70,0.636963
500,71,0.630864
500,72,0.635038
500,73,0.636915
500,74,0.636252
500,75,0.630129
500,76,0.623682
500,77,0.61979
500,78,0.626451
500,79,0.625844
500,80,0.625706
500,81,0.632913
500,82,0.635329
500,83,0.640232
500,84,0.642636
500,85,0.642349
500,86,0.642784
500,87,0.644772
500,88,0.649233
500,89,0.643349
500,90,0.644937
500,91,0.641351
500,92,0.634849
500,93,0.634053
500,94,0.627484
500,95,0.626157
500,96,0.622301
500,97,0.615698
500,98,0.619767
500,99,0.619027
500,100,0.618382
501,1,0.62559
501,2,0.636524
501,3,0.629786
501,4,0.632539
501,5,0.621861
501,6,0.621044
501,7,0.624659
501,8,0.632241
501,9,0.632277
501,10,0.63236
501,11,0.626499
501,12,0.629878
501,13,0.624209
501,14,0.618915
501,15,0.618408
501,16,0.622235
501,17,0.621376
501,18,0.611484
501,19,0.611285
501,20,0.612148
501,21,0.620338
501,22,0.620551
501,23,0.619484
501,24,0.627135
501,25,0.627046
501,26,0.627001
501,27,0.626988
501,28,0.621149
501,29,0.611148
501,30,0.606367
501,31,0.619128
501,32,0.609085
501,33,0.608808
501,34,0.617164
501,35,0.620642
501,36,0.615034
501,37,0.618726
501,38,0.626405
501,39,0.629343
501,40,0.623325
501,41,0.617777
501,42,0.629792
501,43,0.628304
501,44,0.626978
501,45,0.627177
501,46,0.625952
501,47,0.637444
501,48,0.639901
501,49,0.63351
501,50,0.623062
501,51,0.622344
501,52,0.630188
501,53,0.624422
501,54,0.614466
501,55,0.626893
501,56,0.616666
501,57,0.628868
501,58,0.640113
501,59,0.646548
501,60,0.639743
501,61,0.642266
501,62,0.640361
501,63,0.651092
501,64,0.63976
501,65,0.629253
501,66,0.632754
501,67,0.635936
501,68,0.62555
501,69,0.629191
501,70,0.636696
501,71,0.626143
501,72,0.633865
501,73,0.636804
501,74,0.635232
501,75,0.624796
501,76,0.615036
501,77,0.610411
501,78,0.623196
501,79,0.622299
501,80,0.622794
501,81,0.634516
501,82,0.637167
501,83,0.643896
501,84,0.646069
501,85,0.643909
501,86,0.643745
501,87,0.646197
501,88,0.65266
501,89,0.641408
501,90,0.64422
501,91,0.638114
501,92,0.627874
501,93,0.628771
501,94,0.61893
501,95,0.618692
501,96,0.613859
501,97,0.604643
501,98,0.61368
501,99,0.613307
501,100,0.612906
502,1,0.619374
502,2,0.628704
502,3,0.62557
502,4,0.628482
502,5,0.621675
502,6,0.621117
502,7,0.623709
502,8,0.629407
502,9,0.629824
502,10,0.630193
502,11,0.626426
502,12,0.628888
502,13,0.62502
502,14,0.621039
502,15,0.620242
502,16,0.622662
502,17,0.622002
502,18,0.614795
502,19,0.614007
502,20,0.613736
502,21,0.619448
502,22,0.619608
502,23,0.619154
502,24,0.624901
502,25,0.625212
502,26,0.625472
502,27,0.625692
502,28,0.621899
502,29,0.614663
502,30,0.610581
502,31,0.619137
502,32,0.612035
502,33,0.611334
502,34,0.617009
502,35,0.619703
502,36,0.615999
502,37,0.618603
502,38,0.624341
502,39,0.62704
502,40,0.623328
502,41,0.619448
502,42,0.627978
502,43,0.627413
502,44,0.626764
502,45,0.626824
502,46,0.626133
502,47,0.634588
502,48,0.637088
502,49,0.633207
502,50,0.625868
502,51,0.624863
502,52,0.630148
502,53,0.626124
502,54,0.618704
502,55,0.627
502,56,0.619738
502,57,0.628117
502,58,0.636595
502,59,0.642126
502,60,0.638298
502,61,0.640546
502,62,0.639653
502,63,0.647724
502,64,0.640417
502,65,0.632827
502,66,0.634711
502,67,0.63671
502,68,0.629182
502,69,0.63116
502,70,0.636309
502,71,0.628916
502,72,0.634053
502,73,0.636253
502,74,0.635348
502,75,0.627922
502,76,0.620314
502,77,0.61593
502,78,0.624192
502,79,0.623426
502,80,0.623334
502,81,0.631854
502,82,0.634418
502,83,0.639951
502,84,0.642418
502,85,0.641691
502,86,0.64199
502,87,0.644177
502,88,0.649326
502,89,0.641996
502,90,0.643943
502,91,0.639646
502,92,0.631991
502,93,0.631523
502,94,0.623896
