### task_name: laser
### 1 0
### input_signal_factor [0.1, 4.1]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,300,0.0000,0.5000,2.0000,0.9000,2.0000,0.16690090,0.15838201,0.20986984
RND_sinc,0,300,0.1000,0.5000,2.0000,0.6000,1.0000,0.00128190,0.00208105,0.01056997
RND_sinc,0,300,0.2000,1.3000,2.5000,0.4000,2.0000,0.00143538,0.00194612,0.01386562
RND_sinc,0,300,0.3000,0.9000,0.5000,0.5000,4.0000,0.00143315,0.00191470,0.01636927
RND_sinc,0,300,0.4000,3.3000,2.0000,0.4000,4.0000,0.00108452,0.00176051,0.01485686
RND_sinc,0,300,0.5000,2.9000,2.5000,0.4000,4.0000,0.00135672,0.00160073,0.01332649
RND_sinc,0,300,0.6000,2.1000,1.5000,0.4000,3.0000,0.00102486,0.00177360,0.01486023
RND_sinc,0,300,0.7000,1.7000,1.5000,0.3000,1.0000,0.00122308,0.00171123,0.01763977
RND_sinc,0,300,0.8000,2.5000,2.5000,0.3000,1.0000,0.00137944,0.00191668,0.01513235
RND_sinc,0,300,0.9000,1.3000,2.5000,0.4000,0.0000,0.00091841,0.00158848,0.02941966
RND_sinc,0,300,1.0000,0.9000,2.5000,0.5000,2.0000,0.00130154,0.00172836,0.01841176
RND_sinc,1,300,0.0000,1.7000,2.0000,1.0000,9.0000,0.16608220,0.15820553,0.21095013
RND_sinc,1,300,0.1000,0.5000,2.5000,0.6000,2.0000,0.00153449,0.00214655,0.01411268
RND_sinc,1,300,0.2000,2.1000,2.5000,0.6000,6.0000,0.00120314,0.00191615,0.00670982
RND_sinc,1,300,0.3000,2.1000,0.0000,0.3000,0.0000,0.00119295,0.00184342,0.01867251
RND_sinc,1,300,0.4000,2.5000,0.0000,0.3000,1.0000,0.00132488,0.00172402,0.01931096
RND_sinc,1,300,0.5000,2.5000,0.5000,0.3000,2.0000,0.00134678,0.00175382,0.01313067
RND_sinc,1,300,0.6000,0.9000,2.0000,0.4000,1.0000,0.00107482,0.00169936,0.01093719
RND_sinc,1,300,0.7000,1.3000,2.5000,0.4000,2.0000,0.00123926,0.00168203,0.01897893
RND_sinc,1,300,0.8000,2.5000,2.5000,0.3000,1.0000,0.00127898,0.00173474,0.01861998
RND_sinc,1,300,0.9000,1.7000,1.0000,0.4000,3.0000,0.00090794,0.00176655,0.01624635
RND_sinc,1,300,1.0000,0.9000,2.5000,0.5000,2.0000,0.00120060,0.00187720,0.01771395
RND_sinc,2,300,0.0000,1.3000,2.0000,0.9000,3.0000,0.16687977,0.15838593,0.20991923
RND_sinc,2,300,0.1000,2.1000,1.5000,0.5000,4.0000,0.00153565,0.00206203,0.01483505
RND_sinc,2,300,0.2000,1.3000,2.0000,0.4000,1.0000,0.00116677,0.00178303,0.01185023
RND_sinc,2,300,0.3000,1.7000,2.5000,0.6000,5.0000,0.00089029,0.00171123,0.01474098
RND_sinc,2,300,0.4000,2.1000,1.5000,0.3000,1.0000,0.00124605,0.00170288,0.01295148
RND_sinc,2,300,0.5000,2.1000,2.5000,0.3000,1.0000,0.00137230,0.00173733,0.01724194
RND_sinc,2,300,0.6000,2.1000,2.5000,0.3000,1.0000,0.00138295,0.00167227,0.02453524
RND_sinc,2,300,0.7000,1.7000,2.0000,0.5000,5.0000,0.00126023,0.00164815,0.01515211
RND_sinc,2,300,0.8000,1.3000,0.5000,0.4000,3.0000,0.00129255,0.00186670,0.01573567
RND_sinc,2,300,0.9000,1.7000,1.5000,0.4000,3.0000,0.00096530,0.00171438,0.01704256
RND_sinc,2,300,1.0000,1.7000,2.0000,0.3000,0.0000,0.00126368,0.00176224,0.01523489
