### task_name: narma
### 20 0
### input_signal_factor [0.002, 0.052]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,300,0.0000,0.0020,0.4000,0.9200,0.0000,0.13374039,0.13186708,0.14752110
RND_sinc,0,300,0.1000,0.0170,0.0000,0.8500,0.0000,0.07967176,0.10372237,0.10664417
RND_sinc,0,300,0.2000,0.0220,0.8000,0.8500,0.0000,0.03472701,0.04800889,0.04742079
RND_sinc,0,300,0.3000,0.0120,0.0000,0.8500,0.0000,0.02282066,0.03649021,0.03236512
RND_sinc,0,300,0.4000,0.0120,0.8000,0.8500,0.0000,0.02119499,0.03226337,0.02972648
RND_sinc,0,300,0.5000,0.0120,0.8000,0.8500,0.0000,0.02459616,0.03346733,0.03400437
RND_sinc,0,300,0.6000,0.0120,2.0000,0.9900,1.0000,0.02265067,0.03334116,0.03075067
RND_sinc,0,300,0.7000,0.0120,2.0000,0.9200,0.0000,0.01829942,0.02978601,0.02600292
RND_sinc,0,300,0.8000,0.0120,0.4000,0.8500,0.0000,0.02135909,0.03043884,0.03031477
RND_sinc,0,300,0.9000,0.0070,0.0000,0.8500,0.0000,0.01867708,0.02958151,0.02624137
RND_sinc,0,300,1.0000,0.0070,0.8000,0.9200,0.0000,0.01979136,0.03427565,0.02668107
RND_sinc,1,300,0.0000,0.0320,1.6000,0.8500,2.0000,0.13423554,0.13175236,0.14594646
RND_sinc,1,300,0.1000,0.0220,1.2000,0.9200,2.0000,0.07793733,0.09184347,0.09667759
RND_sinc,1,300,0.2000,0.0170,0.0000,0.8500,0.0000,0.03018878,0.04824182,0.04295211
RND_sinc,1,300,0.3000,0.0170,1.2000,0.8500,1.0000,0.02905521,0.04100346,0.03790839
RND_sinc,1,300,0.4000,0.0120,0.4000,0.8500,0.0000,0.02003595,0.03450955,0.03054849
RND_sinc,1,300,0.5000,0.0120,0.4000,0.8500,0.0000,0.02085393,0.03511307,0.02970587
RND_sinc,1,300,0.6000,0.0120,0.8000,0.8500,0.0000,0.02158625,0.03727096,0.02816079
RND_sinc,1,300,0.7000,0.0070,1.2000,0.9200,0.0000,0.02009108,0.03248308,0.02686933
RND_sinc,1,300,0.8000,0.0070,0.0000,0.8500,0.0000,0.01688838,0.02532213,0.02291217
RND_sinc,1,300,0.9000,0.0120,1.2000,0.8500,0.0000,0.01878266,0.03123931,0.02735842
RND_sinc,1,300,1.0000,0.0070,0.8000,0.8500,0.0000,0.01588513,0.02820563,0.02222213
RND_sinc,2,300,0.0000,0.0520,0.0000,0.9200,8.0000,0.13494507,0.13051600,0.14590619
RND_sinc,2,300,0.1000,0.0320,1.6000,0.9200,2.0000,0.06173577,0.08622475,0.08614290
RND_sinc,2,300,0.2000,0.0320,0.4000,0.7800,0.0000,0.03377646,0.05360435,0.04586944
RND_sinc,2,300,0.3000,0.0120,0.4000,0.8500,0.0000,0.02765874,0.04301067,0.03569160
RND_sinc,2,300,0.4000,0.0220,1.6000,0.9200,0.0000,0.01760535,0.03021912,0.02322631
RND_sinc,2,300,0.5000,0.0120,0.4000,0.8500,0.0000,0.02068955,0.03646081,0.03027194
RND_sinc,2,300,0.6000,0.0170,0.0000,0.8500,1.0000,0.02414952,0.04125148,0.03543582
RND_sinc,2,300,0.7000,0.0120,2.0000,0.9900,0.0000,0.02212352,0.03001809,0.02838170
RND_sinc,2,300,0.8000,0.0070,1.6000,0.9200,0.0000,0.02646058,0.04111547,0.03647463
RND_sinc,2,300,0.9000,0.0070,0.8000,0.8500,0.0000,0.01742378,0.02758915,0.02441710
RND_sinc,2,300,1.0000,0.0070,1.2000,0.8500,0.0000,0.01990045,0.03092035,0.02775749
